episode,reward
3.650000000000000000e+02,2.509876512141421401e+01
3.660000000000000000e+02,2.648403790411589398e+01
3.670000000000000000e+02,2.429786054769703085e+01
3.680000000000000000e+02,2.447785308113844849e+01
3.690000000000000000e+02,2.319834936482348198e+01
3.700000000000000000e+02,5.886886944921410958e+00
3.710000000000000000e+02,2.391839404493809695e+01
3.720000000000000000e+02,2.526644081552368348e+01
3.730000000000000000e+02,2.423104153246428893e+01
3.740000000000000000e+02,2.073162600683457413e+01
3.750000000000000000e+02,2.402022116903633631e+01
3.760000000000000000e+02,2.272022106331306546e+01
3.770000000000000000e+02,2.308688783567538749e+01
3.780000000000000000e+02,2.151975892997385742e+01
3.790000000000000000e+02,2.555231989289344341e+01
3.800000000000000000e+02,2.400202875773231881e+01
3.810000000000000000e+02,2.515103015961585697e+01
3.820000000000000000e+02,2.251959368434513920e+01
3.830000000000000000e+02,2.451928123888465905e+01
3.840000000000000000e+02,6.013112269752316941e+00
3.850000000000000000e+02,2.493320401849040024e+01
3.860000000000000000e+02,2.505180836257765975e+01
3.870000000000000000e+02,1.564679536283678196e+01
3.880000000000000000e+02,2.125265751562935890e+01
3.890000000000000000e+02,2.423377501894946562e+01
3.900000000000000000e+02,2.351073236653509468e+01
3.910000000000000000e+02,2.662636669039285309e+01
3.920000000000000000e+02,2.446392696601723671e+01
3.930000000000000000e+02,2.325309226330718104e+01
3.940000000000000000e+02,2.478503087148979134e+01
3.950000000000000000e+02,2.375355450236967414e+01
3.960000000000000000e+02,2.508658334790738920e+01
3.970000000000000000e+02,1.884549309030014186e+01
3.980000000000000000e+02,2.568407171106226983e+01
3.990000000000000000e+02,2.411726105385719876e+01
4.000000000000000000e+02,2.268688774413117315e+01
4.010000000000000000e+02,2.275146920186024957e+01
4.020000000000000000e+02,2.340218882163712166e+01
4.030000000000000000e+02,2.826462135176842949e+01
4.040000000000000000e+02,2.431896509078210045e+01
4.050000000000000000e+02,2.471823123969212332e+01
4.060000000000000000e+02,2.486778586482849462e+01
4.070000000000000000e+02,2.438536342131319046e+01
4.080000000000000000e+02,2.581255662007681551e+01
4.090000000000000000e+02,9.596048702036464206e+00
4.100000000000000000e+02,2.511674427347976390e+01
4.110000000000000000e+02,2.408553009341187590e+01
4.120000000000000000e+02,6.716124899500004020e+00
4.130000000000000000e+02,2.338507156050793512e+01
4.140000000000000000e+02,2.440004121688976824e+01
4.150000000000000000e+02,2.288123747905704164e+01
4.160000000000000000e+02,2.425287890824314019e+01
4.170000000000000000e+02,2.410079783289694788e+01
4.180000000000000000e+02,7.897337131832202317e+00
4.190000000000000000e+02,2.301932487154637386e+01
4.200000000000000000e+02,2.318389127115295878e+01
4.210000000000000000e+02,2.521167999089177414e+01
4.220000000000000000e+02,2.335177083173489621e+01
4.230000000000000000e+02,2.265293177849403605e+01
4.240000000000000000e+02,2.543128068359832739e+01
4.250000000000000000e+02,2.767827357795222909e+01
4.260000000000000000e+02,2.082022116879967655e+01
4.270000000000000000e+02,2.428626027284033384e+01
4.280000000000000000e+02,2.358625324130891698e+01
4.290000000000000000e+02,2.388565318128680559e+01
4.300000000000000000e+02,2.410034891508251320e+01
4.310000000000000000e+02,2.405225327557865356e+01
4.320000000000000000e+02,2.601959289669971653e+01
4.330000000000000000e+02,2.288625797510392346e+01
4.340000000000000000e+02,2.301848050414569968e+01
4.350000000000000000e+02,2.259942884103954697e+01
4.360000000000000000e+02,2.431955106276987877e+01
4.370000000000000000e+02,2.191897499579730280e+01
4.380000000000000000e+02,2.548532132674442607e+01
4.390000000000000000e+02,2.278279236696800680e+01
4.400000000000000000e+02,2.498563635384995862e+01
4.410000000000000000e+02,2.485292940912768245e+01
4.420000000000000000e+02,2.466928863865973653e+01
4.430000000000000000e+02,2.504938289430151599e+01
4.440000000000000000e+02,2.442022116903633489e+01
4.450000000000000000e+02,2.603068865197208837e+01
4.460000000000000000e+02,2.546202050435039155e+01
4.470000000000000000e+02,2.375229935755501387e+01
4.480000000000000000e+02,2.395308237731677536e+01
4.490000000000000000e+02,2.341898279531612914e+01
4.500000000000000000e+02,6.853157659950940506e+00
4.510000000000000000e+02,2.191902261310726630e+01
4.520000000000000000e+02,2.245266434526634569e+01
4.530000000000000000e+02,1.560104917308526318e+01
4.540000000000000000e+02,2.645287382204779902e+01
4.550000000000000000e+02,2.521620817821188254e+01
4.560000000000000000e+02,2.832862126875477315e+01
4.570000000000000000e+02,2.298591843078892083e+01
4.580000000000000000e+02,2.203594209139156135e+01
4.590000000000000000e+02,2.329670883294073747e+01
4.600000000000000000e+02,2.408394806881853256e+01
4.610000000000000000e+02,2.285274601477836853e+01
4.620000000000000000e+02,2.476773486631577370e+01
4.630000000000000000e+02,2.618456215007972787e+01
4.640000000000000000e+02,2.551838598810909176e+01
4.650000000000000000e+02,2.491868838942444953e+01
4.660000000000000000e+02,2.475073809803756930e+01
4.670000000000000000e+02,2.353353558038803683e+01
4.680000000000000000e+02,2.358127975153492883e+01
4.690000000000000000e+02,2.914535132212115442e+01
4.700000000000000000e+02,2.460139479140439889e+01
4.710000000000000000e+02,2.295265903664360962e+01
4.720000000000000000e+02,2.133416179872382656e+01
4.730000000000000000e+02,2.404983942377868900e+01
4.740000000000000000e+02,2.181975034340386088e+01
4.750000000000000000e+02,2.488512422998256923e+01
4.760000000000000000e+02,2.503279023088637345e+01
4.770000000000000000e+02,2.580875612983868095e+01
4.780000000000000000e+02,1.546226582933734939e+01
4.790000000000000000e+02,2.018625324298207957e+01
4.800000000000000000e+02,2.375293221979073266e+01
4.810000000000000000e+02,2.448268406344367421e+01
4.820000000000000000e+02,2.354891758621963760e+01
4.830000000000000000e+02,2.510156602950397797e+01
4.840000000000000000e+02,2.667748648663171807e+01
4.850000000000000000e+02,2.465303337350638913e+01
4.860000000000000000e+02,2.371862287803265446e+01
4.870000000000000000e+02,1.351893273896805958e+01
4.880000000000000000e+02,2.376516327280354801e+01
4.890000000000000000e+02,2.468626555291132618e+01
4.900000000000000000e+02,7.983920476350444773e+00
4.910000000000000000e+02,2.591974886938477951e+01
4.920000000000000000e+02,2.396422640759466560e+01
4.930000000000000000e+02,2.488457563170949527e+01
4.940000000000000000e+02,2.488580323104140035e+01
4.950000000000000000e+02,2.480205134191429295e+01
4.960000000000000000e+02,6.819824326617607291e+00
4.970000000000000000e+02,2.336734389493129171e+01
4.980000000000000000e+02,1.911253623563922233e+01
4.990000000000000000e+02,2.284880742576723023e+01
5.000000000000000000e+02,2.575181523047283250e+01
5.010000000000000000e+02,2.448295159734523097e+01
5.020000000000000000e+02,2.590156672491327683e+01
5.030000000000000000e+02,2.681132098079677917e+01
5.040000000000000000e+02,9.353554502125218661e+00
5.050000000000000000e+02,4.962584678520369330e+00
5.060000000000000000e+02,2.678526430720128104e+01
5.070000000000000000e+02,2.444939596696078610e+01
5.080000000000000000e+02,2.371681258748664689e+01
5.090000000000000000e+02,2.494622242131007184e+01
5.100000000000000000e+02,2.418240271631849225e+01
5.110000000000000000e+02,1.681320634166365835e+01
5.120000000000000000e+02,2.555006499680503396e+01
5.130000000000000000e+02,2.405161956731432582e+01
5.140000000000000000e+02,2.271906091460830623e+01
5.150000000000000000e+02,1.918486937347967469e+01
5.160000000000000000e+02,2.108688783567546565e+01
5.170000000000000000e+02,2.368535792235230630e+01
5.180000000000000000e+02,5.046446298431656707e+00
5.190000000000000000e+02,2.674524665700258552e+01
5.200000000000000000e+02,2.285308366150852066e+01
5.210000000000000000e+02,2.760915230113914021e+01
5.220000000000000000e+02,2.278440163634721571e+01
5.230000000000000000e+02,2.555097993984646720e+01
5.240000000000000000e+02,2.405057772499562319e+01
5.250000000000000000e+02,1.095355438485188238e+01
5.260000000000000000e+02,2.727706708481228404e+01
5.270000000000000000e+02,2.291914457870903732e+01
5.280000000000000000e+02,2.485116729831750249e+01
5.290000000000000000e+02,2.181975034340386088e+01
5.300000000000000000e+02,2.506654540807109299e+01
5.310000000000000000e+02,2.195231016378265210e+01
5.320000000000000000e+02,2.141913656641270336e+01
5.330000000000000000e+02,2.488406385336029913e+01
5.340000000000000000e+02,2.325202735898033524e+01
5.350000000000000000e+02,2.451665228359165738e+01
5.360000000000000000e+02,1.933704319754313339e+00
5.370000000000000000e+02,2.215355450236967272e+01
5.380000000000000000e+02,2.668070140241031041e+01
5.390000000000000000e+02,8.152885240990526583e+00
5.400000000000000000e+02,2.475156582713443498e+01
5.410000000000000000e+02,2.208626555312407191e+01
5.420000000000000000e+02,2.275245819128194569e+01
5.430000000000000000e+02,2.481929438300933910e+01
5.440000000000000000e+02,2.431960980534618599e+01
5.450000000000000000e+02,2.155219849192580739e+01
5.460000000000000000e+02,7.852932204106568115e+00
5.470000000000000000e+02,2.469659928765357293e+01
5.480000000000000000e+02,2.478078688065678747e+01
5.490000000000000000e+02,4.784372094705037881e+00
5.500000000000000000e+02,1.801851621463590902e+01
5.510000000000000000e+02,2.445226748014194840e+01
5.520000000000000000e+02,7.879778924360619108e+00
5.530000000000000000e+02,2.288688773207643834e+01
5.540000000000000000e+02,2.318553652903694129e+01
5.550000000000000000e+02,1.876537819023313602e+01
5.560000000000000000e+02,2.411366529546398496e+01
5.570000000000000000e+02,1.279667363468284247e+00
5.580000000000000000e+02,2.465149031977159666e+01
5.590000000000000000e+02,8.535943944036830544e+00
5.600000000000000000e+02,2.411893226932387080e+01
5.610000000000000000e+02,2.514851660321046722e+01
5.620000000000000000e+02,2.698557836457884207e+01
5.630000000000000000e+02,1.591256812328099635e+01
5.640000000000000000e+02,2.698245859183306905e+01
5.650000000000000000e+02,2.295230819174441450e+01
5.660000000000000000e+02,1.346666656121134942e+01
5.670000000000000000e+02,2.376468201973942129e+01
5.680000000000000000e+02,1.122016890971163683e+01
5.690000000000000000e+02,2.496638151164784958e+01
5.700000000000000000e+02,2.508453482688274505e+01
5.710000000000000000e+02,2.714318731670775975e+01
5.720000000000000000e+02,2.255355450236967485e+01
5.730000000000000000e+02,1.655246129413206901e+01
5.740000000000000000e+02,1.515308241125216071e+01
5.750000000000000000e+02,1.708312762182760736e+01
5.760000000000000000e+02,2.506932953642294848e+01
5.770000000000000000e+02,2.814350260994649844e+01
5.780000000000000000e+02,2.513057307038859989e+01
5.790000000000000000e+02,2.671974905561960867e+01
5.800000000000000000e+02,2.382022025107139029e+01
5.810000000000000000e+02,1.849876560927286917e+01
