episode,reward
3.860000000000000000e+02,2.112022116903634128e+01
3.870000000000000000e+02,2.103352405359286692e+01
3.880000000000000000e+02,1.788688321785495106e+01
3.890000000000000000e+02,2.144688382598753762e+01
3.900000000000000000e+02,2.102022116903633631e+01
3.910000000000000000e+02,2.143355450236966675e+01
3.920000000000000000e+02,2.122022116903633915e+01
3.930000000000000000e+02,2.122022116903634270e+01
3.940000000000000000e+02,2.132022116903633702e+01
3.950000000000000000e+02,2.062022116903633417e+01
3.960000000000000000e+02,2.072022116903633560e+01
3.970000000000000000e+02,1.987355450236967158e+01
3.980000000000000000e+02,2.112022116903633417e+01
3.990000000000000000e+02,2.120022115850972000e+01
4.000000000000000000e+02,2.162022116903633417e+01
4.010000000000000000e+02,2.112022116903634128e+01
4.020000000000000000e+02,2.014688783570300501e+01
4.030000000000000000e+02,2.150355442246724280e+01
4.040000000000000000e+02,2.075022116903633673e+01
4.050000000000000000e+02,2.083355450236967243e+01
4.060000000000000000e+02,1.964688783570024100e+01
4.070000000000000000e+02,2.123355450236967457e+01
4.080000000000000000e+02,1.982688783569983570e+01
4.090000000000000000e+02,2.138355450236966959e+01
4.100000000000000000e+02,2.122022116903633560e+01
4.110000000000000000e+02,2.162022116903633417e+01
4.120000000000000000e+02,2.074688783570300643e+01
4.130000000000000000e+02,2.103355450236967528e+01
4.140000000000000000e+02,1.806355450095727377e+01
4.150000000000000000e+02,2.112019012136058649e+01
4.160000000000000000e+02,2.113355450236967314e+01
4.170000000000000000e+02,2.105355449184305172e+01
4.180000000000000000e+02,2.116688783570300458e+01
4.190000000000000000e+02,2.085355450236967201e+01
4.200000000000000000e+02,1.980346513409470077e+01
4.210000000000000000e+02,2.138688783570300345e+01
4.220000000000000000e+02,2.106022116887754692e+01
4.230000000000000000e+02,1.991354595491036861e+01
4.240000000000000000e+02,2.113355450236966959e+01
4.250000000000000000e+02,2.066022116903634043e+01
4.260000000000000000e+02,2.117179815225807005e+01
4.270000000000000000e+02,2.067332328197079150e+01
4.280000000000000000e+02,2.115021674462402856e+01
4.290000000000000000e+02,1.941349215311276311e+01
4.300000000000000000e+02,2.146022116901541921e+01
4.310000000000000000e+02,1.973688783568207938e+01
4.320000000000000000e+02,2.081355450236686977e+01
4.330000000000000000e+02,2.074015881977948794e+01
4.340000000000000000e+02,2.040688783554421093e+01
4.350000000000000000e+02,1.744688321785495333e+01
4.360000000000000000e+02,2.103355450236967528e+01
4.370000000000000000e+02,2.117355450234876102e+01
4.380000000000000000e+02,2.070688730767462715e+01
4.390000000000000000e+02,2.137332320327937296e+01
4.400000000000000000e+02,1.838688783569977403e+01
4.410000000000000000e+02,2.113355450236962341e+01
4.420000000000000000e+02,2.009355450236967044e+01
4.430000000000000000e+02,2.013355450221087750e+01
4.440000000000000000e+02,2.034022116887749121e+01
4.450000000000000000e+02,2.118688729851781005e+01
4.460000000000000000e+02,2.138688783568209217e+01
4.470000000000000000e+02,2.136022116903633261e+01
4.480000000000000000e+02,1.943332328176425250e+01
4.490000000000000000e+02,2.127355397434129713e+01
4.500000000000000000e+02,1.953354988454569963e+01
4.510000000000000000e+02,1.909513199525349236e+01
4.520000000000000000e+02,2.071332328197079420e+01
4.530000000000000000e+02,2.106022116887479356e+01
4.540000000000000000e+02,2.127355450234875889e+01
4.550000000000000000e+02,2.116022116903633332e+01
4.560000000000000000e+02,2.066022109950173302e+01
4.570000000000000000e+02,2.086021715932087162e+01
4.580000000000000000e+02,2.103355450236930935e+01
